ID,bedrooms,bathrooms,living_space,address,city,state,zipcode,latitude,longitude,property_url,price
180,2,1,1508.0,"1860 Toppewetah St, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.86064,-120.03907,https://www.zillow.com/homedetails/1860-Toppewetah-St-South-Lake-Tahoe-CA-96150/18584080_zpid/,525000.0
181,4,3,2720.0,"1424 Eddy Dr, Mount Shasta, CA 96067",Mount Shasta,CA,96067,41.30319,-122.29606,https://www.zillow.com/homedetails/1424-Eddy-Dr-Mount-Shasta-CA-96067/15974809_zpid/,850000.0
182,3,4,4038.0,"533 Madison Dr, Mount Shasta, CA 96067",Mount Shasta,CA,96067,41.31855,-122.29312,https://www.zillow.com/homedetails/533-Madison-Dr-Mount-Shasta-CA-96067/63080937_zpid/,1490000.0
183,3,2,1956.0,"1716 Pine Grove Dr, Mount Shasta, CA 96067",Mount Shasta,CA,96067,41.32852,-122.33284,https://www.zillow.com/homedetails/1716-Pine-Grove-Dr-Mount-Shasta-CA-96067/15973758_zpid/,550000.0
184,1,1,480.0,"105 W Lake St, Mount Shasta, CA 96067",Mount Shasta,CA,96067,41.31252,-122.31238,https://www.zillow.com/homedetails/105-W-Lake-St-Mount-Shasta-CA-96067/89038195_zpid/,329000.0
185,1,1,960.0,"219 N Mount Shasta Blvd, Mount Shasta, CA 96067",Mount Shasta,CA,96067,41.31272,-122.312065,https://www.zillow.com/homedetails/219-N-Mount-Shasta-Blvd-Mount-Shasta-CA-96067/2142478479_zpid/,547000.0
186,3,2,1728.0,"1157 Watson St, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.891212,-119.98399,https://www.zillow.com/homedetails/1157-Watson-St-South-Lake-Tahoe-CA-96150/18583193_zpid/,759000.0
187,2,3,1511.0,"1258 Timber Ln, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.94471,-119.942856,https://www.zillow.com/homedetails/1258-Timber-Ln-South-Lake-Tahoe-CA-96150/18578707_zpid/,747000.0
188,4,4,2657.0,"711 Panther Ln, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.914204,-120.020065,https://www.zillow.com/homedetails/711-Panther-Ln-South-Lake-Tahoe-CA-96150/95375174_zpid/,1498000.0
189,3,3,2527.0,"1160 Tokochi St, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.883152,-119.98637,https://www.zillow.com/homedetails/1160-Tokochi-St-South-Lake-Tahoe-CA-96150/18582733_zpid/,899000.0
190,6,4,3315.0,"1896 Toppewetah St, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.859547,-120.039665,https://www.zillow.com/homedetails/1896-Toppewetah-St-South-Lake-Tahoe-CA-96150/69234164_zpid/,1548000.0
191,4,2,2016.0,"3825 Saddle Rd, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.937355,-119.94057,https://www.zillow.com/homedetails/3825-Saddle-Rd-South-Lake-Tahoe-CA-96150/18579371_zpid/,1100000.0
192,3,2,1575.0,"2219 Blitzen Rd, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.847694,-120.02041,https://www.zillow.com/homedetails/2219-Blitzen-Rd-South-Lake-Tahoe-CA-96150/18584906_zpid/,599000.0
193,2,2,1128.0,"1866 Apalachee Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.891945,-119.98592,https://www.zillow.com/homedetails/1866-Apalachee-Dr-South-Lake-Tahoe-CA-96150/18582843_zpid/,695000.0
194,4,4,3100.0,"1050 Cheyenne Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.851925,-120.0175,https://www.zillow.com/homedetails/1050-Cheyenne-Dr-South-Lake-Tahoe-CA-96150/95410265_zpid/,1898000.0
195,2,1,829.0,"13518 Willow Ln, Macdoel, CA 96058",Macdoel,CA,96058,41.583126,-121.913315,https://www.zillow.com/homedetails/13518-Willow-Ln-Macdoel-CA-96058/15970837_zpid/,60000.0
196,3,2,1248.0,"3320 Sheep Mountain Rd, Macdoel, CA 96058",Macdoel,CA,96058,41.84765,-121.94381,https://www.zillow.com/homedetails/3320-Sheep-Mountain-Rd-Macdoel-CA-96058/69024105_zpid/,329000.0
197,4,3,2615.0,"1635 Semat St, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.88442,-119.98986,https://www.zillow.com/homedetails/1635-Semat-St-South-Lake-Tahoe-CA-96150/95430756_zpid/,1429000.0
198,3,2,1056.0,"825 Nahane Dr, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.836605,-120.02464,https://www.zillow.com/homedetails/825-Nahane-Dr-South-Lake-Tahoe-CA-96150/18585145_zpid/,585000.0
199,3,2,935.0,"3861 Saddle Rd #10, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.93813,-119.93933,https://www.zillow.com/homedetails/3861-Saddle-Rd-10-South-Lake-Tahoe-CA-96150/18579426_zpid/,625000.0
200,3,2,1180.0,"1741 Thunderbird Ct, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.874107,-119.99801,https://www.zillow.com/homedetails/1741-Thunderbird-Ct-South-Lake-Tahoe-CA-96150/18600977_zpid/,629000.0
201,3,2,1664.0,"105 La Veta Way, Klamath River, CA 96050",Klamath River,CA,96050,41.86433,-122.7847,https://www.zillow.com/homedetails/105-La-Veta-Way-Klamath-River-CA-96050/15968322_zpid/,289000.0
202,2,2,1200.0,"3930 McKinney Creek Rd, Horse Creek, CA 96050",Horse Creek,CA,96050,41.79908,-122.907715,https://www.zillow.com/homedetails/3930-McKinney-Creek-Rd-Horse-Creek-CA-96050/15968393_zpid/,599000.0
203,3,2,1777.0,"3102 Middle Creek Ranch Rd, Horse Creek, CA 96050",Horse Creek,CA,96050,41.852962,-123.029236,https://www.zillow.com/homedetails/3102-Middle-Creek-Ranch-Rd-Horse-Creek-CA-96050/15968485_zpid/,399000.0
204,5,3,2403.0,"1950 Marconi Way, South Lake Tahoe, CA 96150",South Lake Tahoe,CA,96150,38.93,-120.01733,https://www.zillow.com/homedetails/1950-Marconi-Way-South-Lake-Tahoe-CA-96150/18571395_zpid/,2295000.0
205,3,2,1550.0,"17758 Doty Rd, Hat Creek, CA 96040",Hat Creek,CA,96040,40.80705,-121.51286,https://www.zillow.com/homedetails/17758-Doty-Rd-Hat-Creek-CA-96040/325585354_zpid/,322500.0
206,3,2,1200.0,"41406 Lonquist Ln, Hat Creek, CA 96040",Hat Creek,CA,96040,40.812138,-121.50316,https://www.zillow.com/homedetails/41406-Lonquist-Ln-Hat-Creek-CA-96040/2069107925_zpid/,3999000.0
207,3,2,1848.0,"14808 N Highway 3, Fort Jones, CA 96032",Fort Jones,CA,96032,41.615692,-122.79997,https://www.zillow.com/homedetails/14808-N-Highway-3-Fort-Jones-CA-96032/89036328_zpid/,350000.0
208,3,2,1346.0,"12149 Main St, Fort Jones, CA 96032",Fort Jones,CA,96032,41.61095,-122.83978,https://www.zillow.com/homedetails/12149-Main-St-Fort-Jones-CA-96032/15978979_zpid/,276500.0
209,3,2,2025.0,"12201 Rickey Ln, Fort Jones, CA 96032",Fort Jones,CA,96032,41.580734,-122.97526,https://www.zillow.com/homedetails/12201-Rickey-Ln-Fort-Jones-CA-96032/15972690_zpid/,475000.0
210,2,3,2174.0,"4719 Lighthill Rd, Fort Jones, CA 96032",Fort Jones,CA,96032,41.594402,-122.90341,https://www.zillow.com/homedetails/4719-Lighthill-Rd-Fort-Jones-CA-96032/15972515_zpid/,475000.0
211,3,3,2171.0,"14023 Mc Adams Creek Rd, Fort Jones, CA 96032",Fort Jones,CA,96032,41.63402,-122.832306,https://www.zillow.com/homedetails/14023-Mc-Adams-Creek-Rd-Fort-Jones-CA-96032/15969510_zpid/,675000.0
212,3,2,1200.0,"6 Dale Ave, Fort Jones, CA 96032",Fort Jones,CA,96032,41.602657,-122.84625,https://www.zillow.com/homedetails/6-Dale-Ave-Fort-Jones-CA-96032/15979211_zpid/,154500.0
213,3,2,1536.0,"13536 Quartz Valley Rd, Fort Jones, CA 96032",Fort Jones,CA,96032,41.599377,-122.972404,https://www.zillow.com/homedetails/13536-Quartz-Valley-Rd-Fort-Jones-CA-96032/15972654_zpid/,150000.0
214,3,3,1932.0,"4525 Piney Wood Rd, Carnelian Bay, CA 96140",Carnelian Bay,CA,96140,39.21757,-120.09281,https://www.zillow.com/homedetails/4525-Piney-Wood-Rd-Carnelian-Bay-CA-96140/17698727_zpid/,1050000.0
215,3,2,1518.0,"230 Dale Ave, Fort Jones, CA 96032",Fort Jones,CA,96032,41.602596,-122.84818,https://www.zillow.com/homedetails/230-Dale-Ave-Fort-Jones-CA-96032/15979223_zpid/,305000.0
216,4,3,3248.0,"12107 Quartz Valley Rd, Fort Jones, CA 96032",Fort Jones,CA,96032,41.580738,-122.972916,https://www.zillow.com/homedetails/12107-Quartz-Valley-Rd-Fort-Jones-CA-96032/15972706_zpid/,849000.0
217,3,2,1576.0,"131 Carlock St, Fort Jones, CA 96032",Fort Jones,CA,96032,41.606136,-122.84522,https://www.zillow.com/homedetails/131-Carlock-St-Fort-Jones-CA-96032/15979030_zpid/,269000.0
218,2,2,1680.0,"813 High St, Fort Jones, CA 96032",Fort Jones,CA,96032,41.607265,-122.834984,https://www.zillow.com/homedetails/813-High-St-Fort-Jones-CA-96032/15972498_zpid/,225000.0
219,3,2,1736.0,"809 High St, Fort Jones, CA 96032",Fort Jones,CA,96032,41.60804,-122.834785,https://www.zillow.com/homedetails/809-High-St-Fort-Jones-CA-96032/15972497_zpid/,250000.0
220,2,2,1800.0,"13406 Scarface Rd, Fort Jones, CA 96032",Fort Jones,CA,96032,41.571365,-122.689445,https://www.zillow.com/homedetails/13406-Scarface-Rd-Fort-Jones-CA-96032/2133656265_zpid/,1510000.0
221,3,2,2400.0,"13902 Patterson Creek Rd, Fort Jones, CA 96032",Fort Jones,CA,96032,41.64371,-122.95037,https://www.zillow.com/homedetails/13902-Patterson-Creek-Rd-Fort-Jones-CA-96032/15970111_zpid/,619000.0
222,4,3,3655.0,"322 Air Force Way, Fort Jones, CA 96032",Fort Jones,CA,96032,41.61552,-122.773285,https://www.zillow.com/homedetails/322-Air-Force-Way-Fort-Jones-CA-96032/15969582_zpid/,599000.0
223,2,1,750.0,"630 Hall St, Susanville, CA 96130",Susanville,CA,96130,40.4213,-120.6453,https://www.zillow.com/homedetails/630-Hall-St-Susanville-CA-96130/2064098840_zpid/,145900.0
224,3,2,1358.0,"740 Ruth Way, Susanville, CA 96130",Susanville,CA,96130,40.434162,-120.65891,https://www.zillow.com/homedetails/740-Ruth-Way-Susanville-CA-96130/19106231_zpid/,275000.0
225,4,2,1677.0,"523 Hill St, Susanville, CA 96130",Susanville,CA,96130,40.422234,-120.662155,https://www.zillow.com/homedetails/523-Hill-St-Susanville-CA-96130/19106899_zpid/,165000.0
226,3,2,1792.0,"471-435 Singletree Ln, Susanville, CA 96130",Susanville,CA,96130,40.371464,-120.61932,https://www.zillow.com/homedetails/471-435-Singletree-Ln-Susanville-CA-96130/2064153265_zpid/,245900.0
227,4,4,2200.0,"469-195 Childrens Rd, Susanville, CA 96130",Susanville,CA,96130,40.35398,-120.65605,https://www.zillow.com/homedetails/469-195-Childrens-Rd-Susanville-CA-96130/19109358_zpid/,600000.0
228,3,2,1353.0,"139 S McDow St, Susanville, CA 96130",Susanville,CA,96130,40.413895,-120.646385,https://www.zillow.com/homedetails/139-S-McDow-St-Susanville-CA-96130/58681641_zpid/,165000.0
229,2,1,924.0,"340 N Fairfield Ave, Susanville, CA 96130",Susanville,CA,96130,40.417202,-120.64086,https://www.zillow.com/homedetails/340-N-Fairfield-Ave-Susanville-CA-96130/19107776_zpid/,189000.0
230,2,1,1128.0,"804 Nevada St, Susanville, CA 96130",Susanville,CA,96130,40.419018,-120.659874,https://www.zillow.com/homedetails/804-Nevada-St-Susanville-CA-96130/19107312_zpid/,175000.0
231,5,4,3088.0,"469-585 Childrens Rd, Susanville, CA 96130",Susanville,CA,96130,40.353825,-120.650116,https://www.zillow.com/homedetails/469-585-Childrens-Rd-Susanville-CA-96130/19109331_zpid/,579900.0
232,3,1,1594.0,"312 S California St, Dorris, CA 96023",Dorris,CA,96023,41.963642,-121.91985,https://www.zillow.com/homedetails/312-S-California-St-Dorris-CA-96023/15977095_zpid/,98500.0
233,2,1,960.0,"100 S California St, Dorris, CA 96023",Dorris,CA,96023,41.966877,-121.91987,https://www.zillow.com/homedetails/100-S-California-St-Dorris-CA-96023/15977035_zpid/,133333.0
234,3,1,1266.0,"7 Orange St, Susanville, CA 96130",Susanville,CA,96130,40.410522,-120.65383,https://www.zillow.com/homedetails/7-Orange-St-Susanville-CA-96130/19108611_zpid/,165000.0
235,3,2,1248.0,"7725 School House Rd, Dorris, CA 96023",Dorris,CA,96023,41.900833,-122.11449,https://www.zillow.com/homedetails/7725-School-House-Rd-Dorris-CA-96023/89037369_zpid/,300000.0
236,3,3,2479.0,"699-350 Gold Run Rd, Susanville, CA 96130",Susanville,CA,96130,40.378258,-120.65425,https://www.zillow.com/homedetails/699-350-Gold-Run-Rd-Susanville-CA-96130/68552967_zpid/,679000.0
237,1,1,600.0,"481-200 Rice Canyon Rd, Susanville, CA 96130",Susanville,CA,96130,40.4117,-120.53334,https://www.zillow.com/homedetails/481-200-Rice-Canyon-Rd-Susanville-CA-96130/2080214838_zpid/,699000.0
238,3,3,2303.0,"471-825 Bantley Dr, Susanville, CA 96130",Susanville,CA,96130,40.375626,-120.60472,https://www.zillow.com/homedetails/471-825-Bantley-Dr-Susanville-CA-96130/19109675_zpid/,559000.0
239,3,2,1700.0,"4104 Picard Rd, Dorris, CA 96023",Dorris,CA,96023,41.962696,-121.98712,https://www.zillow.com/homedetails/4104-Picard-Rd-Dorris-CA-96023/64772024_zpid/,12900000.0
240,3,2,1440.0,"509-230 Stone Rd, Susanville, CA 96130",Susanville,CA,96130,40.713936,-120.72336,https://www.zillow.com/homedetails/509-230-Stone-Rd-Susanville-CA-96130/19105436_zpid/,295000.0
241,3,2,1146.0,"710-025 Lake Ave, Susanville, CA 96130",Susanville,CA,96130,40.3735,-120.52805,https://www.zillow.com/homedetails/710-025-Lake-Ave-Susanville-CA-96130/19109925_zpid/,175000.0
242,1,1,775.0,"319 Spruce St, Susanville, CA 96130",Susanville,CA,96130,40.419144,-120.64989,https://www.zillow.com/homedetails/319-Spruce-St-Susanville-CA-96130/19107567_zpid/,139900.0
243,3,2,1500.0,"370 N Mesa St, Susanville, CA 96130",Susanville,CA,96130,40.417313,-120.6395,https://www.zillow.com/homedetails/370-N-Mesa-St-Susanville-CA-96130/19107813_zpid/,289900.0
244,2,1,970.0,"470-790 Tule Dr, Susanville, CA 96130",Susanville,CA,96130,40.372128,-120.52867,https://www.zillow.com/homedetails/470-790-Tule-Dr-Susanville-CA-96130/19110034_zpid/,184900.0
245,3,2,1300.0,"919 Mark St, Susanville, CA 96130",Susanville,CA,96130,40.42254,-120.65645,https://www.zillow.com/homedetails/919-Mark-St-Susanville-CA-96130/19107042_zpid/,169000.0
246,3,3,1786.0,"700 Court St, Susanville, CA 96130",Susanville,CA,96130,40.415413,-120.66296,https://www.zillow.com/homedetails/700-Court-St-Susanville-CA-96130/119593858_zpid/,299000.0
247,1,2,594.0,"329 Pardee Ave, Susanville, CA 96130",Susanville,CA,96130,40.412544,-120.654,https://www.zillow.com/homedetails/329-Pardee-Ave-Susanville-CA-96130/19108446_zpid/,115000.0
248,4,3,2789.0,"470-790 Wingfield Rd, Susanville, CA 96130",Susanville,CA,96130,40.365013,-120.63752,https://www.zillow.com/homedetails/470-790-Wingfield-Rd-Susanville-CA-96130/19109275_zpid/,539900.0
249,3,2,1152.0,"45 Emerald Ct, Susanville, CA 96130",Susanville,CA,96130,40.40564,-120.66364,https://www.zillow.com/homedetails/45-Emerald-Ct-Susanville-CA-96130/63077473_zpid/,229900.0
250,2,1,988.0,"125 N Spring St, Susanville, CA 96130",Susanville,CA,96130,40.41483,-120.64238,https://www.zillow.com/homedetails/125-N-Spring-St-Susanville-CA-96130/19107966_zpid/,139500.0
251,3,2,1071.0,"1215 North St, Susanville, CA 96130",Susanville,CA,96130,40.41901,-120.65353,https://www.zillow.com/homedetails/1215-North-St-Susanville-CA-96130/19107193_zpid/,119000.0
252,5,3,2668.0,"470-065 Wingfield Rd, Susanville, CA 96130",Susanville,CA,96130,40.35866,-120.64318,https://www.zillow.com/homedetails/470-065-Wingfield-Rd-Susanville-CA-96130/19109322_zpid/,525000.0
253,2,1,1420.0,"458 County Road 214, Canby, CA 96015",Canby,CA,96015,41.429012,-120.90146,https://www.zillow.com/homedetails/458-County-Road-214-Canby-CA-96015/234674944_zpid/,163000.0
254,3,3,1858.0,"1175 Overlook Dr, Susanville, CA 96130",Susanville,CA,96130,40.432865,-120.649185,https://www.zillow.com/homedetails/1175-Overlook-Dr-Susanville-CA-96130/112398383_zpid/,449900.0
255,3,1,856.0,"24 Upland St, Susanville, CA 96130",Susanville,CA,96130,40.408833,-120.65246,https://www.zillow.com/homedetails/24-Upland-St-Susanville-CA-96130/19108653_zpid/,112000.0
256,4,2,1518.0,"1130 Brian Ct, Susanville, CA 96130",Susanville,CA,96130,40.431816,-120.66218,https://www.zillow.com/homedetails/1130-Brian-Ct-Susanville-CA-96130/19106380_zpid/,287000.0
257,3,2,1428.0,"710-710 Willow St #425, Susanville, CA 96130",Susanville,CA,96130,40.421974,-120.65951,https://www.zillow.com/homedetails/710-710-Willow-St-425-Susanville-CA-96130/2065758710_zpid/,150000.0
258,3,3,2763.0,"715-675 Us Highway 395 E, Susanville, CA 96130",Susanville,CA,96130,40.3709,-120.459206,https://www.zillow.com/homedetails/715-675-Us-Highway-395-E-Susanville-CA-96130/2065585782_zpid/,379000.0
259,2,1,768.0,"340 Ash St, Susanville, CA 96130",Susanville,CA,96130,40.419205,-120.647575,https://www.zillow.com/homedetails/340-Ash-St-Susanville-CA-96130/19107588_zpid/,175000.0
260,3,1,1898.0,"225 N Roop St, Susanville, CA 96130",Susanville,CA,96130,40.421227,-120.66181,https://www.zillow.com/homedetails/225-N-Roop-St-Susanville-CA-96130/19106951_zpid/,280000.0
261,4,3,2458.0,"1508 3rd St, Susanville, CA 96130",Susanville,CA,96130,40.41861,-120.64972,https://www.zillow.com/homedetails/1508-3rd-St-Susanville-CA-96130/19107636_zpid/,249000.0
262,3,3,2748.0,"698-855 Gold Run Rd, Susanville, CA 96130",Susanville,CA,96130,40.375782,-120.65995,https://www.zillow.com/homedetails/698-855-Gold-Run-Rd-Susanville-CA-96130/19109479_zpid/,439900.0
263,3,2,1494.0,"508-405 Stone Rd, Susanville, CA 96130",Susanville,CA,96130,40.708534,-120.7299,https://www.zillow.com/homedetails/508-405-Stone-Rd-Susanville-CA-96130/19105481_zpid/,299000.0
264,4,3,2194.0,"432-432 Minckler Ave #434, Susanville, CA 96130",Susanville,CA,96130,40.41174,-120.65751,https://www.zillow.com/homedetails/432-432-Minckler-Ave-434-Susanville-CA-96130/2066378597_zpid/,319900.0
265,2,1,938.0,"235 N Gilman St, Susanville, CA 96130",Susanville,CA,96130,40.416782,-120.64399,https://www.zillow.com/homedetails/235-N-Gilman-St-Susanville-CA-96130/19107735_zpid/,169500.0
266,5,5,3950.0,"472-800 Richmond Rd, Susanville, CA 96130",Susanville,CA,96130,40.383415,-120.64665,https://www.zillow.com/homedetails/472-800-Richmond-Rd-Susanville-CA-96130/2067255084_zpid/,629000.0
267,3,2,1300.0,"0 Thomas Blvd, Susanville, CA 96130",Susanville,CA,96130,40.362625,-120.45697,https://www.zillow.com/homedetails/0-Thomas-Blvd-Susanville-CA-96130/2067270558_zpid/,420000.0
268,4,2,1950.0,"472-250 Karat Gold Ln, Susanville, CA 96130",Susanville,CA,96130,40.378426,-120.66291,https://www.zillow.com/homedetails/472-250-Karat-Gold-Ln-Susanville-CA-96130/19109578_zpid/,464500.0
269,5,3,3164.0,"474-995 Richmond Rd, Susanville, CA 96130",Susanville,CA,96130,40.402485,-120.666306,https://www.zillow.com/homedetails/474-995-Richmond-Rd-Susanville-CA-96130/63077527_zpid/,670000.0
270,3,1,1256.0,"739 Plumas St, Susanville, CA 96130",Susanville,CA,96130,40.4085,-120.65953,https://www.zillow.com/homedetails/739-Plumas-St-Susanville-CA-96130/19108734_zpid/,187900.0
271,3,2,1560.0,"17614 Hawthorne Ave, Anderson, CA 96007",Anderson,CA,96007,40.478592,-122.40263,https://www.zillow.com/homedetails/17614-Hawthorne-Ave-Anderson-CA-96007/15246238_zpid/,378888.0
272,3,2,1598.0,"19789 Weide Way, Anderson, CA 96007",Anderson,CA,96007,40.448887,-122.32498,https://www.zillow.com/homedetails/19789-Weide-Way-Anderson-CA-96007/15244113_zpid/,399000.0
273,2,1,770.0,"3525 Gardenia St, Anderson, CA 96007",Anderson,CA,96007,40.468468,-122.29374,https://www.zillow.com/homedetails/3525-Gardenia-St-Anderson-CA-96007/15242891_zpid/,198000.0
274,3,2,1152.0,"4910 Heath Ln, Anderson, CA 96007",Anderson,CA,96007,40.43002,-122.39884,https://www.zillow.com/homedetails/4910-Heath-Ln-Anderson-CA-96007/15247606_zpid/,249000.0
275,3,2,1695.0,"5365 Happy Valley Rd, Anderson, CA 96007",Anderson,CA,96007,40.442333,-122.405556,https://www.zillow.com/homedetails/5365-Happy-Valley-Rd-Anderson-CA-96007/300273084_zpid/,399000.0
276,6,5,3840.0,"4933 Pinehurst Rd, Anderson, CA 96007",Anderson,CA,96007,40.4292,-122.39,https://www.zillow.com/homedetails/4933-Pinehurst-Rd-Anderson-CA-96007/15247587_zpid/,378000.0
277,5,5,3400.0,"16439 Scout Ave, Anderson, CA 96007",Anderson,CA,96007,40.455177,-122.44752,https://www.zillow.com/homedetails/16439-Scout-Ave-Anderson-CA-96007/15247281_zpid/,575000.0
278,3,2,1344.0,"3610 Ravenwood Ln, Anderson, CA 96007",Anderson,CA,96007,40.46594,-122.29797,https://www.zillow.com/homedetails/3610-Ravenwood-Ln-Anderson-CA-96007/59678957_zpid/,359000.0
279,4,3,2300.0,"6130 Oak St, Anderson, CA 96007",Anderson,CA,96007,40.463116,-122.455345,https://www.zillow.com/homedetails/6130-Oak-St-Anderson-CA-96007/15247037_zpid/,505000.0
280,6,8,8094.0,"19255 Spring Gulch Rd, Anderson, CA 96007",Anderson,CA,96007,40.453354,-122.331345,https://www.zillow.com/homedetails/19255-Spring-Gulch-Rd-Anderson-CA-96007/240285274_zpid/,1350000.0
281,3,2,2308.0,"4800 Old Ranch Rd, Anderson, CA 96007",Anderson,CA,96007,40.426853,-122.42505,https://www.zillow.com/homedetails/4800-Old-Ranch-Rd-Anderson-CA-96007/116215487_zpid/,689000.0
282,4,2,2064.0,"17124 Jay Dee Ln, Anderson, CA 96007",Anderson,CA,96007,40.49303,-122.41164,https://www.zillow.com/homedetails/17124-Jay-Dee-Ln-Anderson-CA-96007/15248828_zpid/,649000.0
283,3,2,1672.0,"16895 Laverne Ln, Anderson, CA 96007",Anderson,CA,96007,40.47026,-122.43015,https://www.zillow.com/homedetails/16895-Laverne-Ln-Anderson-CA-96007/15246487_zpid/,339000.0
284,3,1,1000.0,"3082 Stingy Ln, Anderson, CA 96007",Anderson,CA,96007,40.46119,-122.28978,https://www.zillow.com/homedetails/3082-Stingy-Ln-Anderson-CA-96007/15242509_zpid/,257000.0
285,4,2,1852.0,"3520 Humbug Dr, Anderson, CA 96007",Anderson,CA,96007,40.459614,-122.30487,https://www.zillow.com/homedetails/3520-Humbug-Dr-Anderson-CA-96007/122146586_zpid/,445000.0
286,3,3,2095.0,"471-060 Wingfield Rd, Susanville, CA 96130",Susanville,CA,96130,40.3675,-120.63897,https://www.zillow.com/homedetails/471-060-Wingfield-Rd-Susanville-CA-96130/19109279_zpid/,345000.0
287,5,3,2531.0,"476-615 Rice Canyon Rd, Susanville, CA 96130",Susanville,CA,96130,40.4117,-120.53334,https://www.zillow.com/homedetails/476-615-Rice-Canyon-Rd-Susanville-CA-96130/226828048_zpid/,599000.0
288,2,1,1008.0,"220 Park St, Susanville, CA 96130",Susanville,CA,96130,40.41804,-120.6494,https://www.zillow.com/homedetails/220-Park-St-Susanville-CA-96130/19107639_zpid/,145900.0
289,3,2,1752.0,"701-560 Richmond Rd, Susanville, CA 96130",Susanville,CA,96130,40.374584,-120.62815,https://www.zillow.com/homedetails/701-560-Richmond-Rd-Susanville-CA-96130/2065699119_zpid/,465000.0
290,2,2,1626.0,"154 S Fairfield Ave, Susanville, CA 96130",Susanville,CA,96130,40.412033,-120.64295,https://www.zillow.com/homedetails/154-S-Fairfield-Ave-Susanville-CA-96130/19108129_zpid/,239000.0
291,3,2,1804.0,"1920 1st St, Susanville, CA 96130",Susanville,CA,96130,40.415154,-120.64473,https://www.zillow.com/homedetails/1920-1st-St-Susanville-CA-96130/19107939_zpid/,229500.0
292,3,2,2592.0,"469-200 Golden Ln, Susanville, CA 96130",Susanville,CA,96130,40.35335,-120.69842,https://www.zillow.com/homedetails/469-200-Golden-Ln-Susanville-CA-96130/82874414_zpid/,450000.0
293,3,2,1720.0,"470-100 Buffum Ln, Susanville, CA 96130",Susanville,CA,96130,40.36243,-120.53074,https://www.zillow.com/homedetails/470-100-Buffum-Ln-Susanville-CA-96130/226832409_zpid/,4500000.0
294,3,2,2350.0,"470-875 Diane Dr, Susanville, CA 96130",Susanville,CA,96130,40.36524,-120.59325,https://www.zillow.com/homedetails/470-875-Diane-Dr-Susanville-CA-96130/19109178_zpid/,445000.0
295,2,1,792.0,"1982 Spruce Cir, Anderson, CA 96007",Anderson,CA,96007,40.434654,-122.29465,https://www.zillow.com/homedetails/1982-Spruce-Cir-Anderson-CA-96007/15244375_zpid/,190000.0
296,4,2,2152.0,"6255 Happy Valley Rd, Anderson, CA 96007",Anderson,CA,96007,40.466957,-122.396736,https://www.zillow.com/homedetails/6255-Happy-Valley-Rd-Anderson-CA-96007/15246386_zpid/,349900.0
297,4,3,2214.0,"LOT 27 Fortune Way, Anderson, CA 96007",Anderson,CA,96007,40.486584,-122.44119,https://www.zillow.com/homedetails/LOT-27-Fortune-Way-Anderson-CA-96007/2065610055_zpid/,759000.0
298,4,3,2214.0,"LOT 26 Fortune Way, Anderson, CA 96007",Anderson,CA,96007,40.486584,-122.44119,https://www.zillow.com/homedetails/LOT-26-Fortune-Way-Anderson-CA-96007/2065610090_zpid/,699000.0
299,4,3,2214.0,"LOT 25 Fortune Way, Anderson, CA 96007",Anderson,CA,96007,40.486584,-122.44119,https://www.zillow.com/homedetails/LOT-25-Fortune-Way-Anderson-CA-96007/2065610165_zpid/,690000.0
300,4,3,2214.0,"LOT 11 Fortune Way, Anderson, CA 96007",Anderson,CA,96007,40.486584,-122.44119,https://www.zillow.com/homedetails/LOT-11-Fortune-Way-Anderson-CA-96007/2065610126_zpid/,690000.0
301,3,2,1585.0,"3547 Cazadero Way, Anderson, CA 96007",Anderson,CA,96007,40.46129,-122.303894,https://www.zillow.com/homedetails/3547-Cazadero-Way-Anderson-CA-96007/244156496_zpid/,429900.0
302,2,1,2064.0,"5924 Deschutes Rd, Anderson, CA 96007",Anderson,CA,96007,40.46037,-122.2463,https://www.zillow.com/homedetails/5924-Deschutes-Rd-Anderson-CA-96007/59678411_zpid/,849000.0
303,3,2,1728.0,"6705 Stallion Ridge Rd, Anderson, CA 96007",Anderson,CA,96007,40.48,-122.42748,https://www.zillow.com/homedetails/6705-Stallion-Ridge-Rd-Anderson-CA-96007/69820524_zpid/,589900.0
304,4,2,2300.0,"5887 Missouri Ln, Anderson, CA 96007",Anderson,CA,96007,40.460155,-122.32439,https://www.zillow.com/homedetails/5887-Missouri-Ln-Anderson-CA-96007/15210995_zpid/,435000.0
